conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,brand,kategori,clean_text,tokens,Sentiment_Score,Sentiment,clean_kmeans,Cluster,dominant_topic,topic_prob,topic_label
1896853419476046007,2025-03-04T09:21:11.000Z,1,"Cuman J&amp;T Express yang ngertiin kamuuu 😆
Kirim paket dari aplikasi J&amp;T Express, bisa langsung dapet diskon ongkir hingga 40% setiap hari.✨

Langsung aja meluncur download dan cobain kirim paket di aplikasi J&amp;T Express!📱

#JNTKirimKebaikan #jntexpressid https://t.co/Wp1biGuBiw",1896853419476046007,https://pbs.twimg.com/media/GlL6IFHaUAAfSqs.jpg,,in,,0,4,0,https://x.com/jntexpressid/status/1896853419476046007,3253429832,jntexpressid,J&T,Ekspedisi,cuman j amp t express yang ngertiin kamuu grinning_squinting_face kirim paket dari aplikasi j amp t express bisa langsung dapet diskon ongkir hingga 40 setiap hari sparkles langsung aja meluncur download dan cobain kirim paket di aplikasi j amp t express mobile_phone,"['cuman', 'amp', 'express', 'yang', 'ngertiin', 'kamuu', 'grinning_squinting_face', 'kirim', 'paket', 'dari', 'aplikasi', 'amp', 'express', 'bisa', 'langsung', 'dapet', 'diskon', 'ongkir', 'hingga', '40', 'setiap', 'hari', 'sparkles', 'langsung', 'aja', 'meluncur', 'download', 'dan', 'cobain', 'kirim', 'paket', 'di', 'aplikasi', 'amp', 'express', 'mobile_phone']",4,Positif,cuman      ngertiin kamuu grinning_squinting_face kirim paket  aplikasi       dapet diskon ongkir     sparkles   meluncur download  cobain kirim paket  aplikasi     mobile_phone,1,,,
1896103765088092279,2025-03-02T07:42:20.000Z,0,min paket ku gagal do pick up tu knp @jntexpressid,1896103765088092279,,,in,,0,4,0,https://x.com/elweshappy/status/1896103765088092279,1254052352824184832,elweshappy,J&T,Ekspedisi,min paket ku gagal do pick up tu knp,"['min', 'paket', 'ku', 'gagal', 'do', 'pick', 'up', 'tu', 'knp']",0,Netral, paket ku gagal do pick up tu knp,2,,,
1893889383574675733,2025-02-24T05:03:10.000Z,2,"Bucin sama J&amp;T Express bisa dapat hadiah mewah miliaran rupiah! Makin BUCIN, makin besar hadiahnya🎉

Yuk buruan kirim/terima paket sebanyak-banyaknya, BUCIN (Berburu Cari Poin) sama J&amp;T Express. 🎁 Hadiah mewah menantimu! Ada Rolex, Motor Aprilia SR-GT 200, Nmax, MacBook Pro M3, https://t.co/Mx1KHirVvC",1893889383574675733,https://pbs.twimg.com/media/GkhyWc7WUAAH62_.jpg,,in,,0,0,0,https://x.com/jntexpressid/status/1893889383574675733,3253429832,jntexpressid,J&T,Ekspedisi,bucin sama j amp t express bisa dapat hadiah mewah miliaran rupiah makin bucin makin besar hadiahnyaparty_popper yuk buruan kirim terima paket sebanyak banyaknya bucin berburu cari poin sama j amp t express wrapped_gift hadiah mewah menantimu ada rolex motor aprilia sr gt 200 nmax macbook pro m3,"['bucin', 'sama', 'amp', 'express', 'bisa', 'dapat', 'hadiah', 'mewah', 'miliaran', 'rupiah', 'makin', 'bucin', 'makin', 'besar', 'hadiahnyaparty_popper', 'yuk', 'buruan', 'kirim', 'terima', 'paket', 'sebanyak', 'banyaknya', 'bucin', 'berburu', 'cari', 'poin', 'sama', 'amp', 'express', 'wrapped_gift', 'hadiah', 'mewah', 'menantimu', 'ada', 'rolex', 'motor', 'aprilia', 'sr', 'gt', '200', 'nmax', 'macbook', 'pro', 'm3']",9,Positif,bucin        hadiah mewah miliaran rupiah  bucin  besar hadiahnyaparty_popper yuk buruan kirim  paket sebanyak banyaknya bucin berburu cari poin      wrapped_gift hadiah mewah menantimu  rolex motor aprilia sr  200 nmax macbook pro m3,2,,,
1893153807867183368,2025-02-22T04:33:22.000Z,0,"@BNarararya @jntexpressid Hai kak Narararya, mohon maaf sudah buat kakak tidak nyaman. Perihal paket akan disampaikan kembali via DM ya kak. Thanks ^Lina",1893157107144491110,,dialogg05,in,,0,1,0,https://x.com/JNECare/status/1893157107144491110,2365077614,JNECare,J&T,Ekspedisi,hai kak narararya mohon maaf sudah buat kakak tidak_nyaman perihal paket akan disampaikan kembali via dm ya kak thanks lina,"['hai', 'kak', 'narararya', 'mohon', 'maaf', 'sudah', 'buat', 'kakak', 'tidak_nyaman', 'perihal', 'paket', 'akan', 'disampaikan', 'kembali', 'via', 'dm', 'ya', 'kak', 'thanks', 'lina']",8,Positif,hai kak narararya  maaf   kakak tidak_nyaman perihal paket  disampaikan kembali  dm  kak thanks lina,2,,,
1892771234418397284,2025-02-21T03:00:02.000Z,0,"Kata siapa kirim paket dokumen mahal di ongkir?

Cukup dengan ongkir mulai 5 ribu aja bisa kirim dokumen ke seluruh Indonesia📣Plus kamu sudah bisa dapat gratis asuransi dan packaging dokumen loh!🥰

yuk cobain #JNTDOC sekarang

 #jntexpressid #JadiBisa #AdaTerusBuatKamu https://t.co/EmVzLQWSO7",1892771234418397284,https://pbs.twimg.com/ext_tw_video_thumb/1891782846253256704/pu/img/dorSSy4WSlwySb9N.jpg,,in,,0,4,0,https://x.com/jntexpressid/status/1892771234418397284,3253429832,jntexpressid,J&T,Ekspedisi,kata siapa kirim paket dokumen mahal di ongkir cukup dengan ongkir mulai 5 ribu aja bisa kirim dokumen ke seluruh indonesiamegaphoneplus kamu sudah bisa dapat gratis asuransi dan packaging dokumen loh smiling_face_with_hearts yuk cobain sekarang,"['kata', 'siapa', 'kirim', 'paket', 'dokumen', 'mahal', 'di', 'ongkir', 'cukup', 'dengan', 'ongkir', 'mulai', 'ribu', 'aja', 'bisa', 'kirim', 'dokumen', 'ke', 'seluruh', 'indonesiamegaphoneplus', 'kamu', 'sudah', 'bisa', 'dapat', 'gratis', 'asuransi', 'dan', 'packaging', 'dokumen', 'loh', 'smiling_face_with_hearts', 'yuk', 'cobain', 'sekarang']",7,Positif,kata siapa kirim paket dokumen mahal  ongkir cukup  ongkir   ribu   kirim dokumen  seluruh indonesiamegaphoneplus     gratis asuransi  packaging dokumen loh smiling_face_with_hearts yuk cobain sekarang,1,,,
1892457179111936283,2025-02-20T06:12:06.000Z,2,"Apa itu stress 🤔 biasanya kayak gini tiba-tiba pembayaran berhasil.
.
.
Yuk BUCIN (Berburu Cari Poin) Sama J&amp;T, Kirim / terima paket J&amp;T Express sebanyak-banyaknya, bisa dapetin total hadiah miliaran rupiah. Periode 1 Januari - 31 Maret 2025.

Ada hadiah Jam tangan Rolex, Motor https://t.co/PvkgCACoYf",1892457179111936283,https://pbs.twimg.com/ext_tw_video_thumb/1892457130177024001/pu/img/6yTS03ZQGH9dsrLi.jpg,,in,,0,2,0,https://x.com/jntexpressid/status/1892457179111936283,3253429832,jntexpressid,J&T,Ekspedisi,apa itu stress thinking_face biasanya kayak gini tiba tiba pembayaran berhasil yuk bucin berburu cari poin sama j amp t kirim terima paket j amp t express sebanyak banyaknya bisa dapetin total hadiah miliaran rupiah periode 1 januari 31 maret 2025 ada hadiah jam tangan rolex motor,"['apa', 'itu', 'stress', 'thinking_face', 'biasanya', 'kayak', 'gini', 'tiba', 'tiba', 'pembayaran', 'berhasil', 'yuk', 'bucin', 'berburu', 'cari', 'poin', 'sama', 'amp', 'kirim', 'terima', 'paket', 'amp', 'express', 'sebanyak', 'banyaknya', 'bisa', 'dapetin', 'total', 'hadiah', 'miliaran', 'rupiah', 'periode', 'januari', '31', 'maret', '2025', 'ada', 'hadiah', 'jam', 'tangan', 'rolex', 'motor']",-4,Negatif,  stress thinking_face biasanya kayak  tiba tiba pembayaran berhasil yuk bucin berburu cari poin     kirim  paket     sebanyak banyaknya  dapetin total hadiah miliaran rupiah periode  januari 31 maret   hadiah jam tangan rolex motor,2,,,
1892142580718272570,2025-02-19T09:36:58.000Z,3,"@jntexpressid Perbaiki dulu Pelayananmu yang masih sangat buruk!

Paket dirusak kurir dalam perjalanan, J&amp;T ngeles dari tanggung jawab!

Waspada, pikir dahulu sebelum pakai jasa kirim J&amp;T.",1892146350495838266,,jntexpressid,in,,0,2,2,https://x.com/angedespoir5/status/1892146350495838266,1084415103661858816,angedespoir5,J&T,Ekspedisi,perbaiki dulu pelayananmu yang masih sangat buruk paket dirusak kurir dalam perjalanan j amp t ngeles dari tanggung jawab waspada pikir dahulu sebelum pakai jasa kirim j amp t,"['perbaiki', 'dulu', 'pelayananmu', 'yang', 'masih', 'sangat', 'buruk', 'paket', 'dirusak', 'kurir', 'dalam', 'perjalanan', 'amp', 'ngeles', 'dari', 'tanggung', 'jawab', 'waspada', 'pikir', 'dahulu', 'sebelum', 'pakai', 'jasa', 'kirim', 'amp']",-21,Negatif,perbaiki dulu pelayananmu   sangat buruk paket dirusak kurir  perjalanan    ngeles  tanggung jawab waspada pikir dahulu sebelum  jasa kirim   ,2,,,
1891321683262545930,2025-02-17T03:00:03.000Z,0,"KIRIM PAKET KE CHINA? GASS! ✈️
Mulai 17 Februari 2025, pengiriman Indonesia ke China RESMI DIBUKA!

📦 Ongkir hanya 220ribu/kg , hemat parah! 🤯

Yuk buruan kirim paket ke China makin hemat pakai J&amp;T International—Ready, set, KIRIM!

#jntexpressid #JNTInternational https://t.co/tEiRqDhmmf",1891321683262545930,https://pbs.twimg.com/ext_tw_video_thumb/1891316842502950912/pu/img/4fNoYhlx4TY--_2I.jpg,,in,,0,4,0,https://x.com/jntexpressid/status/1891321683262545930,3253429832,jntexpressid,J&T,Ekspedisi,kirim paket ke china gass airplane mulai 17 februari 2025 pengiriman indonesia ke china resmi dibuka package ongkir hanya 220ribu kg hemat parah exploding_head yuk buruan kirim paket ke china makin hemat pakai j amp t international ready set kirim,"['kirim', 'paket', 'ke', 'china', 'gass', 'airplane', 'mulai', '17', 'februari', '2025', 'pengiriman', 'indonesia', 'ke', 'china', 'resmi', 'dibuka', 'package', 'ongkir', 'hanya', '220ribu', 'kg', 'hemat', 'parah', 'exploding_head', 'yuk', 'buruan', 'kirim', 'paket', 'ke', 'china', 'makin', 'hemat', 'pakai', 'amp', 'international', 'ready', 'set', 'kirim']",6,Positif,kirim paket  china gass airplane  17 februari  pengiriman   china resmi dibuka package ongkir hanya 220ribu kg  parah exploding_head yuk buruan kirim paket  china       international ready set kirim,1,,,
1889947623194235214,2025-02-13T08:00:01.000Z,2,"Cinta itu tentang memberi… tapi tenang, kirim paket gak perlu mahal di ongkir 💕

Di bulan kasih sayang ini, nikmati diskon ongkir hingga 40% ! Makin irit, makin sat-set langsung cek di aplikasi J&amp;T Express ya! 🫶💌

*S&amp;K Berlaku

#jntexpressid #JNTDiskonOngkir https://t.co/MYabwdPKMq",1889947623194235214,https://pbs.twimg.com/media/GjoyOtcbEAAMWuo.jpg,,in,,0,11,1,https://x.com/jntexpressid/status/1889947623194235214,3253429832,jntexpressid,J&T,Ekspedisi,cinta itu tentang memberi tapi tenang kirim paket tidak_perlu mahal di ongkir two_hearts di bulan kasih sayang ini nikmati diskon ongkir hingga 40 makin irit makin sat set langsung cek di aplikasi j amp t express ya heart_handslove_letter s amp k berlaku,"['cinta', 'itu', 'tentang', 'memberi', 'tapi', 'tenang', 'kirim', 'paket', 'tidak_perlu', 'mahal', 'di', 'ongkir', 'two_hearts', 'di', 'bulan', 'kasih', 'sayang', 'ini', 'nikmati', 'diskon', 'ongkir', 'hingga', '40', 'makin', 'irit', 'makin', 'sat', 'set', 'langsung', 'cek', 'di', 'aplikasi', 'amp', 'express', 'ya', 'heart_handslove_letter', 'amp', 'berlaku']",-1,Negatif,cinta  tentang memberi  tenang kirim paket tidak_perlu mahal  ongkir two_hearts  bulan kasih sayang  nikmati diskon ongkir    irit  sat set    aplikasi      heart_handslove_letter s  k berlaku,1,,,
1889509734639869952,2025-02-12T03:00:00.000Z,1,"BARU!! ADA YANG CAKEP BANGET!!

Cakep banget program BUCIN (Berburu Cari Poin) sama J&amp;T Express! Kirim/terima paket sebanyak-banyaknya dan raih total hadiah miliaran rupiah! 🤑

Info lengkap: https://t.co/Bh5iGMCZl4

#BucinSamaJNT #jntexpressid #jntjadibisa #AdaTerusBuatKamu https://t.co/356HCllh8s",1889509734639869952,https://pbs.twimg.com/ext_tw_video_thumb/1887064033976893440/pu/img/3USu9VvpwGuoJXLP.jpg,,in,,0,12,0,https://x.com/jntexpressid/status/1889509734639869952,3253429832,jntexpressid,J&T,Ekspedisi,baru ada yang cakep banget cakep banget program bucin berburu cari poin sama j amp t express kirim terima paket sebanyak banyaknya dan raih total hadiah miliaran rupiah money mouth_face info lengkap,"['baru', 'ada', 'yang', 'cakep', 'banget', 'cakep', 'banget', 'program', 'bucin', 'berburu', 'cari', 'poin', 'sama', 'amp', 'express', 'kirim', 'terima', 'paket', 'sebanyak', 'banyaknya', 'dan', 'raih', 'total', 'hadiah', 'miliaran', 'rupiah', 'money', 'mouth_face', 'info', 'lengkap']",-5,Negatif,   cakep  cakep  program bucin berburu cari poin      kirim  paket sebanyak banyaknya  raih total hadiah miliaran rupiah money mouth_face info lengkap,2,,,
1889241669708759529,2025-02-11T09:14:49.000Z,0,jnt lama bgt kentut paket gua 4 hari stuck PADAHAL SMSM TANGERANG estimasinya mundur mulu jelek @jntexpressid,1889241669708759529,,,in,,0,2,0,https://x.com/feymales/status/1889241669708759529,1680847281933942784,feymales,J&T,Ekspedisi,jnt_express lama banget kentut paket gua 4 hari stuck padahal smsm tangerang estimasinya mundur mulu jelek,"['jnt_express', 'lama', 'banget', 'kentut', 'paket', 'gua', 'hari', 'stuck', 'padahal', 'smsm', 'tangerang', 'estimasinya', 'mundur', 'mulu', 'jelek']",-10,Negatif, lama  kentut paket gua 4  stuck  smsm tangerang estimasinya mundur mulu jelek,2,1.0,0.9138885994350301,"Topik 1: paket, kurir, dikirim, drop, barang"
1888687902873514256,2025-02-09T20:34:20.000Z,47,"Kurir nganter paket dihadang burung merak😂 

🎥: jntexpressid https://t.co/lOik8ozrue",1888687902873514256,https://pbs.twimg.com/ext_tw_video_thumb/1888687818236727296/pu/img/0C3Jr5aTwkAdI67g.jpg,,in,,0,93,0,https://x.com/fiflms/status/1888687902873514256,4710621973,fiflms,J&T,Ekspedisi,kurir nganter paket dihadang burung merakface_with_tears_of_joy movie_camera jntexpressid,"['kurir', 'nganter', 'paket', 'dihadang', 'burung', 'merakface_with_tears_of_joy', 'movie_camera', 'jntexpressid']",4,Positif,kurir nganter paket dihadang burung merakface_with_tears_of_joy movie_camera jntexpressid,2,1.0,0.7568861020573162,"Topik 1: paket, kurir, dikirim, drop, barang"
1887602163322335656,2025-02-06T20:40:00.000Z,94,"Kang paket Menerjang banjir 😭😂👍

Tt jntexpressid https://t.co/ySDc95AR5r",1887602163322335656,https://pbs.twimg.com/ext_tw_video_thumb/1887500197884010497/pu/img/vqy7T4RbashXTGFu.jpg,,in,,0,161,0,https://x.com/praditavanjava/status/1887602163322335656,1189801067753562114,praditavanjava,J&T,Ekspedisi,kang paket menerjang banjir loudly_crying_faceface_with_tears_of_joythumbs_up tt jntexpressid,"['kang', 'paket', 'menerjang', 'banjir', 'loudly_crying_faceface_with_tears_of_joythumbs_up', 'tt', 'jntexpressid']",-5,Negatif,kang paket menerjang banjir loudly_crying_faceface_with_tears_of_joythumbs_up tt jntexpressid,2,1.0,0.7710696271543493,"Topik 1: paket, kurir, dikirim, drop, barang"
1886248248249311352,2025-02-03T09:11:52.000Z,0,"@jntexpressid Paket dari 3001 ga ada pergerakan ya di tokped??? Parah ya kalian , di chat aja ga dibales ga di ig ga disini",1886341824098254949,,jntexpressid,in,,0,2,0,https://x.com/chaeee_15/status/1886341824098254949,775866974593175552,chaeee_15,J&T,Ekspedisi,paket dari 3001 tidak_ada pergerakan ya di tokopedia parah ya kalian di chat aja tidak_dibales tidak_di ig tidak_disini,"['paket', 'dari', '3001', 'tidak_ada', 'pergerakan', 'ya', 'di', 'tokopedia', 'parah', 'ya', 'kalian', 'di', 'chat', 'aja', 'tidak_dibales', 'tidak_di', 'ig', 'tidak_disini']",8,Positif,paket  3001 tidak_ada pergerakan   tokopedia parah    chat  tidak_dibales tidak_di ig tidak_disini,2,,,
1886147578770649439,2025-02-02T20:20:00.000Z,136,"Tebak isi paket 😭😂

Tt jntexpressid https://t.co/CbXOG4ij6e",1886147578770649439,https://pbs.twimg.com/ext_tw_video_thumb/1886044179484323840/pu/img/gPEl9vQ_C_VuOcpn.jpg,,in,,1,227,1,https://x.com/praditavanjava/status/1886147578770649439,1189801067753562114,praditavanjava,J&T,Ekspedisi,tebak isi paket loudly_crying_faceface_with_tears_of_joy tt jntexpressid,"['tebak', 'isi', 'paket', 'loudly_crying_faceface_with_tears_of_joy', 'tt', 'jntexpressid']",-5,Negatif,tebak isi paket loudly_crying_faceface_with_tears_of_joy tt jntexpressid,2,1.0,0.8296101206535222,"Topik 1: paket, kurir, dikirim, drop, barang"
1885523472727630029,2025-02-01T03:00:01.000Z,0,"Amiin paling kenceng buat yang baca🤲
.
.
.
Yuk, BUCIN (Berburu Cari Poin) bareng J&amp;T Express! Kirim/terima paket sebanyak-banyaknya dan raih total hadiah miliaran rupiah!

Info lengkap: https://t.co/Bh5iGMCrvw

#BucinSamaJNT #jntexpressid https://t.co/F7zoK3nq5t",1885523472727630029,https://pbs.twimg.com/media/GiDMmlvbwAA7TT5.png,,in,,0,6,0,https://x.com/jntexpressid/status/1885523472727630029,3253429832,jntexpressid,J&T,Ekspedisi,amiin paling kenceng buat yang bacapalms_up_together yuk bucin berburu cari poin bareng j amp t express kirim terima paket sebanyak banyaknya dan raih total hadiah miliaran rupiah info lengkap,"['amiin', 'paling', 'kenceng', 'buat', 'yang', 'bacapalms_up_together', 'yuk', 'bucin', 'berburu', 'cari', 'poin', 'bareng', 'amp', 'express', 'kirim', 'terima', 'paket', 'sebanyak', 'banyaknya', 'dan', 'raih', 'total', 'hadiah', 'miliaran', 'rupiah', 'info', 'lengkap']",-5,Negatif,amiin  kenceng   bacapalms_up_together yuk bucin berburu cari poin bareng     kirim  paket sebanyak banyaknya  raih total hadiah miliaran rupiah info lengkap,2,,,
1875916637091860796,2025-01-06T09:56:26.000Z,3,@jntexpressid Pantesan paket yang dikirim via JNT selalu diterima dalam keadaan peyot-peyot mulu 😅,1876206180332347823,,jntexpressid,in,,0,2,0,https://x.com/spawnist/status/1876206180332347823,28996966,spawnist,J&T,Ekspedisi,pantesan paket yang dikirim via jnt_express selalu diterima dalam keadaan peyot peyot mulu grinning_face_with_sweat,"['pantesan', 'paket', 'yang', 'dikirim', 'via', 'jnt_express', 'selalu', 'diterima', 'dalam', 'keadaan', 'peyot', 'peyot', 'mulu', 'grinning_face_with_sweat']",3,Positif,pantesan paket  dikirim   selalu diterima  keadaan peyot peyot mulu grinning_face_with_sweat,2,1.0,0.9135094886552364,"Topik 1: paket, kurir, dikirim, drop, barang"
1875916637091860796,2025-01-06T02:41:13.000Z,1,@Boc4h_Old Wafuh...ogah deh kirim2 paket lewat @jntexpressid,1876096655235391713,,TimTunn26,in,,0,1,0,https://x.com/yoloboxandrew1/status/1876096655235391713,1486248001,yoloboxandrew1,J&T,Ekspedisi,wafuh ogah deh kirim2 paket lewat,"['wafuh', 'ogah', 'deh', 'kirim2', 'paket', 'lewat']",-4,Negatif,wafuh ogah deh kirim2 paket lewat,2,,,
1875916637091860796,2025-01-06T01:11:06.000Z,205,"@Boc4h_Old Sy selalu hindari @jntexpressid kalo belanja online, selain kyk video di atas, mereka lelet dan paket sering nyasar juga",1876073976830869940,,TimTunn26,in,,0,16,8,https://x.com/doArvani/status/1876073976830869940,122124211,doArvani,J&T,Ekspedisi,sy selalu hindari kalo belanja online selain kyk video di atas mereka lelet dan paket sering nyasar juga,"['sy', 'selalu', 'hindari', 'kalo', 'belanja', 'online', 'selain', 'kyk', 'video', 'di', 'atas', 'mereka', 'lelet', 'dan', 'paket', 'sering', 'nyasar', 'juga']",-4,Negatif,sy selalu hindari  belanja online selain kyk video  atas  lelet  paket sering nyasar ,2,,,
1875738997257072749,2025-01-05T03:08:35.000Z,3,"@jntexpressid Pelayanan @jntexpressid yang SANGAT SUPER BURUK dan tidak bertanggung jawab atas kerusakan dalam perjalanan, di perbaiki dulu !!

Paket dikirim kondisi baik, nyampai di penerima rusak, dlm perjalanan rusak, tapi dengan berbagai alasan supaya tdk mengganti!!
No: JX3197723315",1875741153133469907,,jntexpressid,in,,0,0,2,https://x.com/angedespoir5/status/1875741153133469907,1084415103661858816,angedespoir5,J&T,Ekspedisi,pelayanan yang sangat super buruk dan tidak_bertanggung jawab atas kerusakan dalam perjalanan di perbaiki dulu paket dikirim kondisi baik nyampai di penerima rusak dlm perjalanan rusak tapi dengan berbagai alasan supaya tidak_mengganti no jx3197723315,"['pelayanan', 'yang', 'sangat', 'super', 'buruk', 'dan', 'tidak_bertanggung', 'jawab', 'atas', 'kerusakan', 'dalam', 'perjalanan', 'di', 'perbaiki', 'dulu', 'paket', 'dikirim', 'kondisi', 'baik', 'nyampai', 'di', 'penerima', 'rusak', 'dlm', 'perjalanan', 'rusak', 'tapi', 'dengan', 'berbagai', 'alasan', 'supaya', 'tidak_mengganti', 'no', 'jx3197723315']",-21,Negatif,pelayanan  sangat super buruk  tidak_bertanggung jawab atas kerusakan  perjalanan  perbaiki dulu paket dikirim kondisi baik nyampai  penerima rusak dlm perjalanan rusak   berbagai alasan supaya tidak_mengganti no jx3197723315,2,,,
1875465221273481533,2025-01-04T08:52:07.000Z,2,"temen gw gaada pesen apa2 tetiba dikirim paket COD kek gini sama J&amp;T. dicari nama tokonya di shopee gaada, nomor telfon jg ga kedaftar. Kurir yang nganter dimintain tolong buat retur tapi malah ngotot dan selalu bilang paket dah dikonfirm sama dia @jntexpressid https://t.co/UfTIYTUlhD",1875465221273481533,https://pbs.twimg.com/media/Ggb9rYaa8AEV55W.jpg,,in,,1,7,2,https://x.com/wonupuyo/status/1875465221273481533,1226179146071437312,wonupuyo,J&T,Ekspedisi,temen gw gaada pesen apa2 tetiba dikirim paket cod kek gini sama j amp t dicari nama tokonya di shopee gaada nomor telfon jg tidak_kedaftar kurir yang nganter dimintain tolong buat retur tapi malah ngotot dan selalu bilang paket dah dikonfirm sama dia,"['temen', 'gw', 'gaada', 'pesen', 'apa2', 'tetiba', 'dikirim', 'paket', 'cod', 'kek', 'gini', 'sama', 'amp', 'dicari', 'nama', 'tokonya', 'di', 'shopee', 'gaada', 'nomor', 'telfon', 'jg', 'tidak_kedaftar', 'kurir', 'yang', 'nganter', 'dimintain', 'tolong', 'buat', 'retur', 'tapi', 'malah', 'ngotot', 'dan', 'selalu', 'bilang', 'paket', 'dah', 'dikonfirm', 'sama', 'dia']",-9,Negatif,temen  gaada pesen apa2 tetiba dikirim paket cod kek      dicari nama tokonya  shopee gaada nomor telfon jg tidak_kedaftar kurir  nganter dimintain   retur   ngotot  selalu bilang paket dah dikonfirm  ,2,,,
1875376614386852111,2025-01-04T05:25:14.000Z,7,"@jntexpressid Hati hati kirim paket melalui J&amp;T.
Paketnya dikirim baik dan rusak dlm perjalanan tidak bertanggung jawab, Ngeles dgn aneka ragam alasan dungu.
Ongkir diterima, tanggung jawab kerusakan di lepeh.
Dibebankan ke pengirim.

J&amp;T mesti belajar kerja tanggung jawab!
No : JX3197723315",1875413155192696974,,jntexpressid,in,,0,4,4,https://x.com/angedespoir5/status/1875413155192696974,1084415103661858816,angedespoir5,J&T,Ekspedisi,hati hati kirim paket melalui j amp t paket dikirim baik dan rusak dlm perjalanan tidak_bertanggung jawab ngeles dgn aneka ragam alasan dungu ongkir diterima tanggung jawab kerusakan di lepeh dibebankan ke pengirim j amp t mesti belajar kerja tanggung jawab no jx3197723315,"['hati', 'hati', 'kirim', 'paket', 'melalui', 'amp', 'paket', 'dikirim', 'baik', 'dan', 'rusak', 'dlm', 'perjalanan', 'tidak_bertanggung', 'jawab', 'ngeles', 'dgn', 'aneka', 'ragam', 'alasan', 'dungu', 'ongkir', 'diterima', 'tanggung', 'jawab', 'kerusakan', 'di', 'lepeh', 'dibebankan', 'ke', 'pengirim', 'amp', 'mesti', 'belajar', 'kerja', 'tanggung', 'jawab', 'no', 'jx3197723315']",-17,Negatif,hati hati kirim paket melalui    paket dikirim baik  rusak dlm perjalanan tidak_bertanggung jawab ngeles dgn aneka ragam alasan dungu ongkir diterima tanggung jawab kerusakan  lepeh dibebankan  pengirim    mesti belajar kerja tanggung jawab no jx3197723315,2,,,
1875376614386852111,2025-01-04T03:00:02.000Z,2,"No mager mager kirim paket!
Emang abang kurir J&amp;T paling semangat kalau nganterin paket! Sampai-sampai teriakannya bisa bikin kita langsung lari keluar rumah🤣🤣

Tap like dan komen yuk siapa yang terima paket hari ini?

#jntexpressid #AdaTerusBuatKamu #jntjadibisa https://t.co/kultlU1cIT",1875376614386852111,https://pbs.twimg.com/media/GgXGNB7aoAESSEw.jpg,,in,,0,19,1,https://x.com/jntexpressid/status/1875376614386852111,3253429832,jntexpressid,J&T,Ekspedisi,no mager mager kirim paket emang abang kurir j amp t paling semangat kalau nganterin paket sampai sampai teriakannya bisa bikin kita langsung lari keluar rumahrolling_on_the_floor_laughingrolling_on_the_floor_laughing tap like dan komen yuk siapa yang terima paket hari ini,"['no', 'mager', 'mager', 'kirim', 'paket', 'emang', 'abang', 'kurir', 'amp', 'paling', 'semangat', 'kalau', 'nganterin', 'paket', 'sampai', 'sampai', 'teriakannya', 'bisa', 'bikin', 'kita', 'langsung', 'lari', 'keluar', 'rumahrolling_on_the_floor_laughingrolling_on_the_floor_laughing', 'tap', 'like', 'dan', 'komen', 'yuk', 'siapa', 'yang', 'terima', 'paket', 'hari', 'ini']",-7,Negatif,no mager mager kirim paket emang abang kurir     semangat  nganterin paket   teriakannya     lari keluar rumahrolling_on_the_floor_laughingrolling_on_the_floor_laughing tap like  komen yuk siapa   paket  ,2,,,
1874651837917540561,2025-01-03T01:05:23.000Z,0,@jntexpressid Min paket ku belum sampe dari 29 desember 2024. Gimana ini,1874985374231195685,,jntexpressid,in,,0,5,0,https://x.com/purelifee_/status/1874985374231195685,1230063202429390849,purelifee_,J&T,Ekspedisi,min paket ku belum_sampai dari 29 desember 2024 gimana ini,"['min', 'paket', 'ku', 'belum_sampai', 'dari', '29', 'desember', '2024', 'gimana', 'ini']",1,Positif, paket ku belum_sampai  29 desember 2024 gimana ,2,,,
1873930883557998994,2024-12-31T03:15:13.000Z,2,"J&amp;T Friends, pada liburan Natal dan Tahun Baru kemana ni? Selama kalian liburan, ada orang-orang berjasa di balik setiap pengiriman paket yang tetap masuk kerja agar paket kalian sampai di depan pintu rumah.✨

Contohnya seperti Doly Putra, Staff Gateway Processing J&amp;T Express https://t.co/CxZx7FSCEh",1873930883557998994,https://pbs.twimg.com/media/GgGKKaHb0AAeg3a.jpg,,in,,0,6,0,https://x.com/jntexpressid/status/1873930883557998994,3253429832,jntexpressid,J&T,Ekspedisi,j amp t friends pada liburan natal dan tahun baru kemana ni selama kalian liburan ada orang orang berjasa di balik setiap pengiriman paket yang tetap masuk kerja agar paket kalian sampai di depan pintu rumah sparkles contohnya seperti doly putra staff gateway processing j amp t express,"['amp', 'friends', 'pada', 'liburan', 'natal', 'dan', 'tahun', 'baru', 'kemana', 'ni', 'selama', 'kalian', 'liburan', 'ada', 'orang', 'orang', 'berjasa', 'di', 'balik', 'setiap', 'pengiriman', 'paket', 'yang', 'tetap', 'masuk', 'kerja', 'agar', 'paket', 'kalian', 'sampai', 'di', 'depan', 'pintu', 'rumah', 'sparkles', 'contohnya', 'seperti', 'doly', 'putra', 'staff', 'gateway', 'processing', 'amp', 'express']",0,Netral,   friends  liburan natal    kemana ni selama  liburan    berjasa  balik  pengiriman paket   masuk kerja agar paket    depan pintu  sparkles contohnya seperti doly putra staff gateway processing    ,2,,,
